invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total_revenue,profit,dates,,category,avg rating,,
5263,WALM013,Irving,Home and lifestyle,51,1,0022-11-24,19:27:00,Credit card,6,0.48,51,24.48,0022-11-24,,,,,
5264,WALM059,Pflugerville,Fashion accessories,75,2,0020-11-26,18:59:00,Credit card,7,0.33,150,49.5,0020-11-26,,,,,
5265,WALM093,Angleton,Home and lifestyle,50,2,0022-11-19,15:02:00,Credit card,7,0.33,100,33,0022-11-19,,,,,
5266,WALM092,Lake Jackson,Fashion accessories,15,1,0021-11-23,15:05:00,Credit card,6,0.33,15,4.95,0021-11-23,,,,,
5267,WALM018,Frisco,Home and lifestyle,74,1,0021-11-18,19:22:00,Credit card,5,0.48,74,35.52,0021-11-18,,,,,
5268,WALM001,Houston,Fashion accessories,41,2,0022-12-15,16:27:00,Credit card,3,0.36,82,29.52,0022-12-15,,,,,
5269,WALM037,League City,Home and lifestyle,40,2,0021-11-25,15:54:00,Credit card,5,0.48,80,38.4,0021-11-25,,,,,
5270,WALM053,Conroe,Fashion accessories,47,2,0022-12-01,18:23:00,Credit card,5,0.21,94,19.74,0022-12-01,,,,,
5271,WALM061,Cedar Park,Home and lifestyle,73,1,0020-11-06,16:40:00,Credit card,5,0.33,73,24.09,0020-11-06,,,,,
5272,WALM052,Mansfield,Fashion accessories,42,3,0021-12-28,18:01:00,Credit card,6,0.57,126,71.82,0021-12-28,,,,,
5273,WALM010,Laredo,Home and lifestyle,67,1,0021-12-03,19:00:00,Credit card,3,0.48,67,32.16,0021-12-03,,,,,
5274,WALM047,Flower Mound,Fashion accessories,77,2,0022-11-25,19:41:00,Credit card,6,0.48,154,73.92,0022-11-25,,,,,
5275,WALM044,Pharr,Home and lifestyle,53,3,0020-12-06,17:31:00,Credit card,5,0.48,159,76.32,0020-12-06,,,,,
5276,WALM008,Corpus Christi,Fashion accessories,56,2,0023-12-23,20:14:00,Credit card,5,0.48,112,53.76,0023-12-23,,,,,
5277,WALM004,Austin,Home and lifestyle,42,1,0020-12-12,18:25:00,Credit card,5,0.48,42,20.16,0020-12-12,,,,,
5278,WALM062,Galveston,Fashion accessories,66,2,0020-11-14,17:00:00,Credit card,7,0.33,132,43.56,0020-11-14,,,,,
5279,WALM017,McKinney,Home and lifestyle,85,1,0022-12-15,20:10:00,Credit card,7,0.48,85,40.8,0022-12-15,,,,,
5280,WALM028,Odessa,Fashion accessories,47,1,0020-12-06,19:41:00,Credit card,4,0.48,47,22.56,0020-12-06,,,,,
5281,WALM007,Arlington,Home and lifestyle,28,3,0023-11-21,18:17:00,Credit card,4,0.48,84,40.32,0023-11-21,,,,,
5282,WALM041,Mission,Fashion accessories,37,3,0020-11-12,17:31:00,Ewallet,7,0.48,111,53.28,0020-11-12,,,,,
5283,WALM095,Big Spring,Home and lifestyle,38,1,0020-11-21,15:17:00,Credit card,6,0.33,38,12.54,0020-11-21,,,,,
5284,WALM072,Lancaster,Fashion accessories,38,3,0022-12-04,19:15:00,Credit card,7,0.33,114,37.62,0022-12-04,,,,,
5285,WALM060,DeSoto,Home and lifestyle,50,2,0020-12-28,20:52:00,Credit card,7,0.33,100,33,0020-12-28,,,,,
5286,WALM071,Lufkin,Fashion accessories,22,1,0020-12-11,20:25:00,Credit card,4,0.33,22,7.26,0020-12-11,,,,,
5287,WALM062,Galveston,Home and lifestyle,45,3,0023-11-22,20:03:00,Credit card,6,0.33,135,44.55,0023-11-22,,,,,
5288,WALM009,Plano,Fashion accessories,29,1,0023-11-12,16:02:00,Credit card,6,0.48,29,13.92,0023-11-12,,,,,
5289,WALM039,Longview,Home and lifestyle,22,1,0023-12-06,17:14:00,Credit card,5,0.48,22,10.56,0023-12-06,,,,,
5290,WALM005,Fort Worth,Fashion accessories,39,1,0022-11-01,20:05:00,Credit card,5,0.48,39,18.72,0022-11-01,,,,,
5291,WALM037,League City,Home and lifestyle,15,3,0021-11-30,16:28:00,Credit card,7,0.48,45,21.6,0021-11-30,,,,,
5292,WALM008,Corpus Christi,Fashion accessories,31,2,0022-11-08,19:25:00,Credit card,5,0.48,62,29.76,0022-11-08,,,,,
5293,WALM063,Georgetown,Home and lifestyle,47,1,0022-11-17,15:32:00,Credit card,4,0.33,47,15.51,0022-11-17,,,,,
5294,WALM036,Allen,Fashion accessories,24,3,0020-12-23,18:53:00,Credit card,3,0.48,72,34.56,0020-12-23,,,,,
5295,WALM040,Edinburg,Home and lifestyle,71,3,0022-12-18,19:48:00,Credit card,7,0.48,213,102.24,0022-12-18,,,,,
5296,WALM048,Harlingen,Fashion accessories,63,3,0021-11-29,20:52:00,Credit card,5,0.48,189,90.72,0021-11-29,,,,,
5297,WALM090,Brownwood,Home and lifestyle,79,3,0023-12-16,19:24:00,Credit card,6,0.33,237,78.21,0023-12-16,,,,,
5298,WALM081,Friendswood,Fashion accessories,17,3,0022-12-15,18:32:00,Credit card,4,0.33,51,16.83,0022-12-15,,,,,
5299,WALM022,Mesquite,Home and lifestyle,24,2,0020-11-18,19:40:00,Credit card,3,0.48,48,23.04,0020-11-18,,,,,
5300,WALM051,New Braunfels,Fashion accessories,73,3,0021-11-15,18:52:00,Credit card,7,0.57,219,124.83,0021-11-15,,,,,
5301,WALM062,Galveston,Home and lifestyle,30,3,0023-12-15,17:40:00,Credit card,6,0.33,90,29.7,0023-12-15,,,,,
5302,WALM083,Farmers Branch,Fashion accessories,55,2,0021-12-11,18:10:00,Credit card,5,0.33,110,36.3,0021-12-11,,,,,
5303,WALM010,Laredo,Home and lifestyle,83,2,0023-11-24,16:14:00,Credit card,7,0.48,166,79.68,0023-11-24,,,,,
5304,WALM088,Cleburne,Fashion accessories,62,2,0021-11-28,15:12:00,Credit card,3,0.33,124,40.92,0021-11-28,,,,,
5305,WALM028,Odessa,Home and lifestyle,23,1,0023-11-30,18:15:00,Credit card,4,0.48,23,11.04,0023-11-30,,,,,
5306,WALM057,Euless,Fashion accessories,16,1,0021-11-11,18:19:00,Credit card,7,0.33,16,5.28,0021-11-11,,,,,
5307,WALM048,Harlingen,Home and lifestyle,82,2,0022-11-23,19:21:00,Credit card,3,0.48,164,78.72,0022-11-23,,,,,
5308,WALM017,McKinney,Fashion accessories,18,1,0022-11-23,18:31:00,Credit card,6,0.48,18,8.64,0022-11-23,,,,,
5309,WALM045,Missouri City,Home and lifestyle,23,1,0023-12-17,16:20:00,Credit card,5,0.48,23,11.04,0023-12-17,,,,,
5310,WALM067,Haltom City,Fashion accessories,79,2,0023-12-01,17:09:00,Credit card,3,0.33,158,52.14,0023-12-01,,,,,
5311,WALM048,Harlingen,Home and lifestyle,40,1,0021-11-11,18:59:00,Credit card,5,0.48,40,19.2,0021-11-11,,,,,
5312,WALM098,Mineral Wells,Fashion accessories,71,1,0020-12-11,15:09:00,Credit card,4,0.18,71,12.78,0020-12-11,,,,,
5313,WALM037,League City,Home and lifestyle,79,1,0022-11-26,18:23:00,Credit card,6,0.48,79,37.92,0022-11-26,,,,,
5314,WALM100,Canyon,Fashion accessories,25,2,0023-11-15,17:04:00,Credit card,5,0.18,50,9,0023-11-15,,,,,
5315,WALM001,Houston,Home and lifestyle,22,2,0023-12-08,15:17:00,Credit card,5,0.36,44,15.84,0023-12-08,,,,,
5316,WALM060,DeSoto,Fashion accessories,34,3,0023-11-15,20:17:00,Credit card,6,0.33,102,33.66,0023-11-15,,,,,
5317,WALM053,Conroe,Home and lifestyle,15,2,0023-12-26,15:12:00,Credit card,3,0.57,30,17.1,0023-12-26,,,,,
5318,WALM048,Harlingen,Fashion accessories,56,2,0020-11-07,17:19:00,Credit card,5,0.48,112,53.76,0020-11-07,,,,,
5319,WALM036,Allen,Home and lifestyle,60,1,0022-12-02,19:21:00,Credit card,4,0.48,60,28.8,0022-12-02,,,,,
5320,WALM030,Richardson,Fashion accessories,71,1,0021-11-12,16:02:00,Credit card,5,0.48,71,34.08,0021-11-12,,,,,
5321,WALM026,Denton,Home and lifestyle,81,1,0022-12-10,18:35:00,Credit card,3,0.48,81,38.88,0022-12-10,,,,,
5322,WALM090,Brownwood,Fashion accessories,28,2,0020-12-22,20:16:00,Credit card,6,0.33,56,18.48,0020-12-22,,,,,
5323,WALM042,Bryan,Home and lifestyle,81,1,0023-11-23,19:31:00,Credit card,4,0.48,81,38.88,0023-11-23,,,,,
5324,WALM064,Bedford,Fashion accessories,15,1,0020-11-09,18:13:00,Credit card,4,0.33,15,4.95,0020-11-09,,,,,
5325,WALM045,Missouri City,Home and lifestyle,31,3,0020-12-29,16:20:00,Credit card,5,0.48,93,44.64,0020-12-29,,,,,
5326,WALM043,Baytown,Fashion accessories,41,2,0022-12-18,17:23:00,Credit card,7,0.48,82,39.36,0022-12-18,,,,,
5327,WALM045,Missouri City,Home and lifestyle,20,1,0021-12-18,15:51:00,Credit card,5,0.48,20,9.6,0021-12-18,,,,,
5328,WALM058,Port Arthur,Fashion accessories,51,3,0020-12-13,16:14:00,Credit card,7,0.33,153,50.49,0020-12-13,,,,,
5329,WALM024,Carrollton,Home and lifestyle,63,2,0020-12-29,15:55:00,Credit card,5,0.48,126,60.48,0020-12-29,,,,,
5330,WALM028,Odessa,Fashion accessories,59,2,0021-12-28,19:46:00,Credit card,7,0.48,118,56.64,0021-12-28,,,,,
5331,WALM028,Odessa,Home and lifestyle,75,3,0023-11-16,18:17:00,Credit card,3,0.48,225,108,0023-11-16,,,,,
5332,WALM049,North Richland Hills,Fashion accessories,71,3,0021-12-14,17:59:00,Credit card,3,0.48,213,102.24,0021-12-14,,,,,
5333,WALM037,League City,Home and lifestyle,79,2,0020-12-12,17:32:00,Credit card,4,0.48,158,75.84,0020-12-12,,,,,
5334,WALM061,Cedar Park,Fashion accessories,60,2,0023-11-24,15:32:00,Credit card,5,0.33,120,39.6,0023-11-24,,,,,
5335,WALM062,Galveston,Home and lifestyle,85,3,0022-11-08,17:26:00,Credit card,7,0.33,255,84.15,0022-11-08,,,,,
5336,WALM023,Midland,Fashion accessories,31,1,0023-12-07,15:40:00,Credit card,6,0.48,31,14.88,0023-12-07,,,,,
5337,WALM033,Pearland,Home and lifestyle,61,1,0023-11-29,20:18:00,Credit card,3,0.48,61,29.28,0023-11-29,,,,,
5338,WALM021,McAllen,Fashion accessories,28,1,0022-11-24,19:22:00,Credit card,6,0.48,28,13.44,0022-11-24,,,,,
5339,WALM096,Eagle Pass,Home and lifestyle,54,1,0022-12-26,15:17:00,Credit card,4,0.18,54,9.72,0022-12-26,,,,,
5340,WALM006,El Paso,Fashion accessories,57,2,0020-11-10,15:58:00,Credit card,6,0.48,114,54.72,0020-11-10,,,,,
5341,WALM094,Alamo,Home and lifestyle,36,2,0021-12-29,19:22:00,Credit card,4,0.33,72,23.76,0021-12-29,,,,,
5342,WALM070,Hurst,Fashion accessories,83,2,0023-12-22,17:22:00,Credit card,5,0.33,166,54.78,0023-12-22,,,,,
5343,WALM063,Georgetown,Home and lifestyle,42,1,0020-11-04,19:46:00,Credit card,5,0.33,42,13.86,0020-11-04,,,,,
5344,WALM013,Irving,Fashion accessories,53,2,0020-12-02,15:39:00,Credit card,3,0.48,106,50.88,0020-12-02,,,,,
5345,WALM012,Garland,Home and lifestyle,27,3,0023-12-17,20:47:00,Credit card,7,0.48,81,38.88,0023-12-17,,,,,
5346,WALM039,Longview,Fashion accessories,43,2,0021-12-08,20:46:00,Credit card,5,0.48,86,41.28,0021-12-08,,,,,
5347,WALM066,Grapevine,Home and lifestyle,57,2,0020-11-25,20:18:00,Credit card,3,0.33,114,37.62,0020-11-25,,,,,
5348,WALM019,Pasadena,Fashion accessories,63,3,0021-12-10,16:50:00,Credit card,4,0.48,189,90.72,0021-12-10,,,,,
5349,WALM066,Grapevine,Home and lifestyle,18,3,0022-11-05,16:22:00,Credit card,6,0.33,54,17.82,0022-11-05,,,,,
5350,WALM028,Odessa,Fashion accessories,62,2,0023-12-16,20:10:00,Credit card,6,0.48,124,59.52,0023-12-16,,,,,
5351,WALM088,Cleburne,Home and lifestyle,20,2,0022-11-28,16:08:00,Credit card,3,0.33,40,13.2,0022-11-28,,,,,
5352,WALM048,Harlingen,Fashion accessories,53,2,0022-11-07,18:34:00,Credit card,5,0.48,106,50.88,0022-11-07,,,,,
5353,WALM092,Lake Jackson,Home and lifestyle,73,1,0021-11-27,15:19:00,Credit card,6,0.33,73,24.09,0021-11-27,,,,,
5354,WALM002,Dallas,Fashion accessories,84,3,0022-12-02,20:50:00,Credit card,5,0.36,252,90.72,0022-12-02,,,,,
5355,WALM009,Plano,Home and lifestyle,82,3,0021-12-11,16:42:00,Credit card,5,0.48,246,118.08,0021-12-11,,,,,
5356,WALM012,Garland,Fashion accessories,29,2,0023-12-02,19:34:00,Credit card,3,0.48,58,27.84,0023-12-02,,,,,
5357,WALM053,Conroe,Home and lifestyle,71,2,0022-12-29,20:13:00,Credit card,4,0.57,142,80.94,0022-12-29,,,,,
5358,WALM067,Haltom City,Fashion accessories,55,2,0021-12-07,16:56:00,Credit card,7,0.33,110,36.3,0021-12-07,,,,,
5359,WALM098,Mineral Wells,Home and lifestyle,33,2,0020-12-28,16:13:00,Credit card,4,0.18,66,11.88,0020-12-28,,,,,
5360,WALM041,Mission,Fashion accessories,50,2,0020-12-18,20:05:00,Ewallet,6,0.48,100,48,0020-12-18,,,,,
5361,WALM096,Eagle Pass,Home and lifestyle,44,1,0021-12-14,20:23:00,Credit card,6,0.18,44,7.92,0021-12-14,,,,,
5362,WALM053,Conroe,Fashion accessories,61,2,0022-11-02,15:50:00,Credit card,5,0.21,122,25.62,0022-11-02,,,,,
5363,WALM042,Bryan,Home and lifestyle,23,2,0022-11-18,17:21:00,Credit card,4,0.48,46,22.08,0022-11-18,,,,,
5364,WALM080,Nacogdoches,Fashion accessories,62,1,0020-12-18,17:23:00,Credit card,5,0.33,62,20.46,0020-12-18,,,,,
5365,WALM011,Lubbock,Home and lifestyle,80,3,0023-11-12,18:49:00,Credit card,6,0.48,240,115.2,0023-11-12,,,,,
5366,WALM010,Laredo,Fashion accessories,48,2,0023-11-18,20:55:00,Credit card,7,0.48,96,46.08,0023-11-18,,,,,
5367,WALM017,McKinney,Home and lifestyle,45,3,0020-11-12,19:20:00,Credit card,5,0.48,135,64.8,0020-11-12,,,,,
5368,WALM018,Frisco,Fashion accessories,60,2,0020-12-06,16:46:00,Credit card,6,0.48,120,57.6,0020-12-06,,,,,
5369,WALM037,League City,Home and lifestyle,51,3,0021-12-30,19:30:00,Credit card,4,0.48,153,73.44,0021-12-30,,,,,
5370,WALM062,Galveston,Fashion accessories,31,1,0021-12-28,17:18:00,Credit card,5,0.33,31,10.23,0021-12-28,,,,,
5371,WALM009,Plano,Home and lifestyle,51,1,0023-11-27,20:11:00,Credit card,7,0.48,51,24.48,0023-11-27,,,,,
5372,WALM019,Pasadena,Fashion accessories,37,1,0023-11-15,15:03:00,Credit card,7,0.48,37,17.76,0023-11-15,,,,,
5373,WALM040,Edinburg,Home and lifestyle,70,1,0023-11-04,19:33:00,Credit card,6,0.48,70,33.6,0023-11-04,,,,,
5374,WALM033,Pearland,Fashion accessories,21,1,0021-11-01,20:31:00,Credit card,4,0.48,21,10.08,0021-11-01,,,,,
5375,WALM058,Port Arthur,Home and lifestyle,63,3,0023-12-02,15:36:00,Credit card,7,0.33,189,62.37,0023-12-02,,,,,
5376,WALM062,Galveston,Fashion accessories,45,2,0020-11-26,20:47:00,Credit card,7,0.33,90,29.7,0020-11-26,,,,,
5377,WALM078,Del Rio,Home and lifestyle,46,1,0023-11-18,17:57:00,Credit card,6,0.33,46,15.18,0023-11-18,,,,,
5378,WALM007,Arlington,Fashion accessories,57,3,0021-11-16,20:04:00,Credit card,3,0.48,171,82.08,0021-11-16,,,,,
5379,WALM041,Mission,Home and lifestyle,69,1,0023-12-13,16:18:00,Ewallet,4,0.48,69,33.12,0023-12-13,,,,,
5380,WALM059,Pflugerville,Fashion accessories,44,1,0022-11-03,17:00:00,Credit card,3,0.33,44,14.52,0022-11-03,,,,,
5381,WALM019,Pasadena,Home and lifestyle,82,3,0023-12-21,16:32:00,Credit card,6,0.48,246,118.08,0023-12-21,,,,,
5382,WALM004,Austin,Fashion accessories,20,3,0020-11-11,16:02:00,Credit card,7,0.48,60,28.8,0020-11-11,,,,,
5383,WALM047,Flower Mound,Home and lifestyle,82,2,0021-12-30,17:30:00,Credit card,6,0.48,164,78.72,0021-12-30,,,,,
5384,WALM071,Lufkin,Fashion accessories,54,3,0021-11-16,19:45:00,Credit card,3,0.33,162,53.46,0021-11-16,,,,,
5385,WALM098,Mineral Wells,Home and lifestyle,57,2,0021-12-16,18:59:00,Credit card,5,0.18,114,20.52,0021-12-16,,,,,
5386,WALM083,Farmers Branch,Fashion accessories,25,3,0023-12-29,19:15:00,Credit card,3,0.33,75,24.75,0023-12-29,,,,,
5387,WALM042,Bryan,Home and lifestyle,27,3,0020-12-20,18:30:00,Credit card,4,0.48,81,38.88,0020-12-20,,,,,
5388,WALM042,Bryan,Fashion accessories,65,3,0022-12-08,15:16:00,Credit card,5,0.48,195,93.6,0022-12-08,,,,,
5389,WALM072,Lancaster,Home and lifestyle,29,1,0020-12-12,17:06:00,Credit card,5,0.33,29,9.57,0020-12-12,,,,,
5390,WALM051,New Braunfels,Fashion accessories,81,3,0022-11-19,19:48:00,Credit card,6,0.57,243,138.51,0022-11-19,,,,,
5391,WALM095,Big Spring,Home and lifestyle,39,3,0023-11-03,18:14:00,Credit card,6,0.33,117,38.61,0023-11-03,,,,,
5392,WALM030,Richardson,Fashion accessories,70,2,0021-11-11,17:58:00,Credit card,7,0.48,140,67.2,0021-11-11,,,,,
5393,WALM018,Frisco,Home and lifestyle,57,2,0021-11-25,15:18:00,Credit card,6,0.48,114,54.72,0021-11-25,,,,,
5394,WALM036,Allen,Fashion accessories,25,3,0022-12-26,20:55:00,Credit card,5,0.48,75,36,0022-12-26,,,,,
5395,WALM090,Brownwood,Home and lifestyle,69,3,0021-11-05,16:47:00,Credit card,6,0.33,207,68.31,0021-11-05,,,,,
5396,WALM008,Corpus Christi,Fashion accessories,37,3,0023-12-31,15:30:00,Credit card,7,0.48,111,53.28,0023-12-31,,,,,
5397,WALM067,Haltom City,Home and lifestyle,19,3,0023-11-16,17:15:00,Credit card,5,0.33,57,18.81,0023-11-16,,,,,
5398,WALM021,McAllen,Fashion accessories,15,3,0023-11-13,15:10:00,Credit card,5,0.48,45,21.6,0023-11-13,,,,,
5399,WALM085,Kerrville,Home and lifestyle,56,2,0023-12-05,20:41:00,Credit card,4,0.33,112,36.96,0023-12-05,,,,,
5400,WALM067,Haltom City,Fashion accessories,84,3,0023-12-05,16:28:00,Credit card,3,0.33,252,83.16,0023-12-05,,,,,
5401,WALM051,New Braunfels,Home and lifestyle,62,1,0023-12-23,15:38:00,Credit card,3,0.48,62,29.76,0023-12-23,,,,,
5402,WALM091,Little Elm,Fashion accessories,78,3,0023-11-11,20:42:00,Credit card,7,0.33,234,77.22,0023-11-11,,,,,
5403,WALM057,Euless,Home and lifestyle,81,2,0023-11-05,18:57:00,Credit card,7,0.33,162,53.46,0023-11-05,,,,,
5404,WALM051,New Braunfels,Fashion accessories,37,1,0022-12-08,20:40:00,Credit card,3,0.57,37,21.09,0022-12-08,,,,,
5405,WALM080,Nacogdoches,Home and lifestyle,42,1,0022-12-22,20:35:00,Credit card,4,0.33,42,13.86,0022-12-22,,,,,
5406,WALM020,Killeen,Fashion accessories,30,2,0022-11-05,16:40:00,Credit card,5,0.48,60,28.8,0022-11-05,,,,,
5407,WALM070,Hurst,Home and lifestyle,43,1,0023-12-08,20:53:00,Credit card,4,0.33,43,14.19,0023-12-08,,,,,
5408,WALM013,Irving,Fashion accessories,29,2,0021-12-27,17:49:00,Credit card,3,0.48,58,27.84,0021-12-27,,,,,
5409,WALM037,League City,Home and lifestyle,40,1,0021-12-11,15:42:00,Credit card,7,0.48,40,19.2,0021-12-11,,,,,
5410,WALM080,Nacogdoches,Fashion accessories,67,2,0021-12-27,16:09:00,Credit card,5,0.33,134,44.22,0021-12-27,,,,,
5411,WALM071,Lufkin,Home and lifestyle,59,1,0021-12-24,20:57:00,Credit card,7,0.33,59,19.47,0021-12-24,,,,,
5412,WALM040,Edinburg,Fashion accessories,66,1,0020-11-06,19:14:00,Credit card,7,0.48,66,31.68,0020-11-06,,,,,
5413,WALM048,Harlingen,Home and lifestyle,48,3,0022-11-03,18:39:00,Credit card,5,0.48,144,69.12,0022-11-03,,,,,
5414,WALM047,Flower Mound,Fashion accessories,42,2,0022-12-31,16:06:00,Credit card,5,0.48,84,40.32,0022-12-31,,,,,
5415,WALM060,DeSoto,Home and lifestyle,24,2,0023-11-26,15:40:00,Credit card,3,0.33,48,15.84,0023-11-26,,,,,
5416,WALM002,Dallas,Fashion accessories,64,3,0021-12-28,15:44:00,Credit card,4,0.36,192,69.12,0021-12-28,,,,,
5417,WALM014,Amarillo,Home and lifestyle,64,2,0023-12-04,19:23:00,Credit card,3,0.48,128,61.44,0023-12-04,,,,,
5418,WALM067,Haltom City,Fashion accessories,75,1,0022-12-22,19:42:00,Credit card,7,0.33,75,24.75,0022-12-22,,,,,
5419,WALM026,Denton,Home and lifestyle,46,2,0022-12-05,15:02:00,Credit card,4,0.48,92,44.16,0022-12-05,,,,,
5420,WALM057,Euless,Fashion accessories,50,3,0022-11-23,18:49:00,Credit card,3,0.33,150,49.5,0022-11-23,,,,,
5421,WALM036,Allen,Home and lifestyle,49,2,0022-12-01,19:31:00,Credit card,7,0.48,98,47.04,0022-12-01,,,,,
5422,WALM008,Corpus Christi,Fashion accessories,82,3,0023-12-29,18:00:00,Credit card,3,0.48,246,118.08,0023-12-29,,,,,
5423,WALM062,Galveston,Home and lifestyle,63,3,0022-12-06,17:18:00,Credit card,3,0.33,189,62.37,0022-12-06,,,,,
5424,WALM005,Fort Worth,Fashion accessories,39,3,0021-12-10,19:41:00,Credit card,3,0.48,117,56.16,0021-12-10,,,,,
5425,WALM016,Brownsville,Home and lifestyle,46,3,0020-12-29,19:10:00,Credit card,3,0.48,138,66.24,0020-12-29,,,,,
5426,WALM012,Garland,Fashion accessories,17,3,0021-11-08,19:26:00,Credit card,7,0.48,51,24.48,0021-11-08,,,,,
5427,WALM048,Harlingen,Home and lifestyle,58,1,0020-11-01,16:17:00,Credit card,4,0.48,58,27.84,0020-11-01,,,,,
5428,WALM062,Galveston,Fashion accessories,65,3,0020-12-29,17:46:00,Credit card,5,0.33,195,64.35,0020-12-29,,,,,
5429,WALM090,Brownwood,Home and lifestyle,60,1,0023-11-18,18:59:00,Credit card,4,0.33,60,19.8,0023-11-18,,,,,
5430,WALM030,Richardson,Fashion accessories,49,2,0022-12-26,20:41:00,Credit card,7,0.48,98,47.04,0022-12-26,,,,,
5431,WALM030,Richardson,Home and lifestyle,31,3,0020-11-06,17:25:00,Credit card,6,0.48,93,44.64,0020-11-06,,,,,
5432,WALM012,Garland,Fashion accessories,21,1,0020-11-29,18:56:00,Credit card,5,0.48,21,10.08,0020-11-29,,,,,
5433,WALM027,Abilene,Home and lifestyle,28,3,0021-12-17,17:33:00,Credit card,7,0.48,84,40.32,0021-12-17,,,,,
5434,WALM097,Alice,Fashion accessories,28,3,0022-12-27,20:19:00,Credit card,7,0.18,84,15.12,0022-12-27,,,,,
5435,WALM090,Brownwood,Home and lifestyle,28,3,0020-11-18,18:23:00,Credit card,4,0.33,84,27.72,0020-11-18,,,,,
5436,WALM024,Carrollton,Fashion accessories,29,1,0022-11-13,17:27:00,Credit card,3,0.48,29,13.92,0022-11-13,,,,,
5437,WALM008,Corpus Christi,Home and lifestyle,72,1,0020-11-26,15:16:00,Credit card,7,0.48,72,34.56,0020-11-26,,,,,
5438,WALM044,Pharr,Fashion accessories,57,1,0022-12-14,19:15:00,Credit card,4,0.48,57,27.36,0022-12-14,,,,,
5439,WALM030,Richardson,Home and lifestyle,78,1,0021-12-08,17:57:00,Credit card,3,0.48,78,37.44,0021-12-08,,,,,
5440,WALM022,Mesquite,Fashion accessories,47,3,0023-11-06,15:06:00,Credit card,6,0.48,141,67.68,0023-11-06,,,,,
5441,WALM019,Pasadena,Home and lifestyle,19,1,0023-12-03,17:02:00,Credit card,5,0.48,19,9.12,0023-12-03,,,,,
5442,WALM040,Edinburg,Fashion accessories,60,2,0022-11-16,16:16:00,Credit card,3,0.48,120,57.6,0022-11-16,,,,,
5443,WALM085,Kerrville,Home and lifestyle,35,2,0021-11-16,16:43:00,Credit card,4,0.33,70,23.1,0021-11-16,,,,,
5444,WALM057,Euless,Fashion accessories,81,2,0021-12-16,16:48:00,Credit card,3,0.33,162,53.46,0021-12-16,,,,,
5445,WALM012,Garland,Home and lifestyle,44,1,0020-11-28,16:55:00,Credit card,6,0.48,44,21.12,0020-11-28,,,,,
5446,WALM062,Galveston,Fashion accessories,43,1,0020-12-29,17:35:00,Credit card,3,0.33,43,14.19,0020-12-29,,,,,
5447,WALM066,Grapevine,Home and lifestyle,40,1,0020-11-24,20:49:00,Credit card,5,0.33,40,13.2,0020-11-24,,,,,
5448,WALM096,Eagle Pass,Fashion accessories,42,3,0022-11-30,16:20:00,Credit card,5,0.18,126,22.68,0022-11-30,,,,,
5449,WALM039,Longview,Home and lifestyle,47,2,0021-12-21,16:08:00,Credit card,4,0.48,94,45.12,0021-12-21,,,,,
5450,WALM097,Alice,Fashion accessories,59,3,0022-11-17,15:20:00,Credit card,6,0.18,177,31.86,0022-11-17,,,,,
5451,WALM001,Houston,Home and lifestyle,80,3,0020-12-18,15:53:00,Credit card,3,0.36,240,86.4,0020-12-18,,,,,
5452,WALM017,McKinney,Fashion accessories,59,3,0021-12-06,16:15:00,Credit card,5,0.48,177,84.96,0021-12-06,,,,,
5453,WALM066,Grapevine,Home and lifestyle,73,3,0021-12-13,15:15:00,Credit card,5,0.33,219,72.27,0021-12-13,,,,,
5454,WALM052,Mansfield,Fashion accessories,20,3,0020-12-12,16:55:00,Credit card,4,0.57,60,34.2,0020-12-12,,,,,
5455,WALM070,Hurst,Home and lifestyle,22,3,0020-11-05,17:50:00,Credit card,7,0.33,66,21.78,0020-11-05,,,,,
5456,WALM041,Mission,Fashion accessories,31,3,0020-11-12,15:55:00,Ewallet,4,0.48,93,44.64,0020-11-12,,,,,
5457,WALM068,Burleson,Home and lifestyle,45,1,0020-12-20,19:49:00,Credit card,7,0.33,45,14.85,0020-12-20,,,,,
5458,WALM068,Burleson,Fashion accessories,42,2,0021-12-18,18:51:00,Credit card,3,0.33,84,27.72,0021-12-18,,,,,
5459,WALM047,Flower Mound,Home and lifestyle,58,3,0022-12-23,15:52:00,Credit card,5,0.48,174,83.52,0022-12-23,,,,,
5460,WALM002,Dallas,Fashion accessories,56,2,0021-12-04,18:57:00,Credit card,7,0.36,112,40.32,0021-12-04,,,,,
